2.081133425235748291e-02,1.383084058761596680e+00
-5.266650319099426270e-01,1.635549813508987427e-01
7.100257277488708496e-01,8.633049726486206055e-01
-2.040352076292037964e-01,2.569597959518432617e+00
1.386589050292968750e+00,2.195620298385620117e+00
3.313967704772949219e+00,-1.375231742858886719e+00
3.315211772918701172e+00,-3.363812208175659180e+00
-3.153395354747772217e-01,7.770264148712158203e-01
2.136218309402465820e+00,2.468362569808959961e+00
1.504084587097167969e+00,1.835587620735168457e+00
5.056948184967041016e+00,2.288050889968872070e+00
5.347458124160766602e-01,4.755625128746032715e-01
-3.192767500877380371e-01,3.533315896987915039e+00
1.056321978569030762e+00,-6.245431900024414062e-01
1.355172693729400635e-01,1.052926421165466309e+00
1.362808942794799805e-01,-4.923423007130622864e-02
-8.446285724639892578e-01,1.735285878181457520e+00
1.806805014610290527e+00,2.521118164062500000e+00
-1.931200981140136719e+00,9.953012466430664062e-01
2.320749312639236450e-01,2.929859161376953125e-01
-8.484411239624023438e-01,-7.685438990592956543e-01
3.394001126289367676e-01,-1.681368231773376465e+00
-4.957959651947021484e-01,1.356246471405029297e+00
-1.416125297546386719e-01,9.794203639030456543e-01
-5.883329361677169800e-02,2.752414703369140625e+00
7.045474648475646973e-02,-1.224095463752746582e+00
5.591975212097167969e+00,1.323010683059692383e+00
-5.277555435895919800e-02,4.703631877899169922e+00
5.844300270080566406e+00,2.908701181411743164e+00
1.151061296463012695e+00,3.136811733245849609e+00
3.206961631774902344e+00,-2.305230379104614258e+00
7.886708378791809082e-01,3.165370702743530273e+00
2.177803993225097656e+00,-3.385773897171020508e+00
-2.551263868808746338e-01,1.340571522712707520e+00
4.807811260223388672e+00,1.360141873359680176e+00
5.218691006302833557e-02,9.109509587287902832e-01
-1.846380978822708130e-01,2.460763305425643921e-01
1.300807952880859375e+00,-1.427809894084930420e-01
4.420684814453125000e+00,-1.506446301937103271e-01
9.138824939727783203e-01,-1.007598042488098145e+00
1.294879436492919922e+00,3.090806722640991211e+00
9.596527218818664551e-01,7.346458435058593750e-01
-1.368001848459243774e-01,3.144729137420654297e+00
1.921057701110839844e+00,-3.732521533966064453e+00
4.876223206520080566e-01,-4.358752965927124023e-01
3.347853183746337891e+00,2.589190721511840820e+00
-1.386391818523406982e-01,-1.719641685485839844e+00
-5.557557344436645508e-01,-2.095784395933151245e-01
1.323689520359039307e-01,3.996931552886962891e+00
5.939927101135253906e+00,2.800584554672241211e+00
-2.043348848819732666e-01,6.419501304626464844e+00
2.122766494750976562e+00,-2.920351505279541016e+00
2.155862331390380859e+00,-2.834185838699340820e+00
2.154886960983276367e+00,-2.950318336486816406e+00
2.149262189865112305e+00,-3.112669944763183594e+00
2.120843648910522461e+00,-2.976473569869995117e+00
2.112879991531372070e+00,-2.815200567245483398e+00
2.171804189682006836e+00,-2.922754049301147461e+00
2.092588663101196289e+00,-2.954838514328002930e+00
2.114441156387329102e+00,-2.743564128875732422e+00
2.136083126068115234e+00,-2.974244356155395508e+00
2.136570692062377930e+00,-2.778160095214843750e+00
2.137258529663085938e+00,-2.722899913787841797e+00
2.149296045303344727e+00,-2.862648487091064453e+00
